/siyuan-api-1	api	siyuan-api	sha256:6373e7743fef516b3d504f6b6966e87836491cde414a345f43b2bfc857f097c0	2026-08-19T06:24:58.629403411Z	running	2026-08-19T06:25:09.455955585Z
/siyuan-postgres-1	postgres	docker.m.daocloud.io/library/postgres:16-alpine	sha256:79950da386bda7fcc9d57aa9aa9be6c6d7407596a9b8f68014b09a778a9ab316	2026-06-06T04:13:58.896094381Z	running	2026-08-03T07:57:13.269543737Z
/siyuan-redis-1	redis	docker.m.daocloud.io/library/redis:7-alpine	sha256:b1addbe72465a718643cff9e60a58e6df1841e29d6d7d60c9a85d8d72f08d1a7	2026-06-06T04:13:58.891968324Z	running	2026-08-03T07:57:13.267127916Z
/siyuan-web-1	web	siyuan-web	sha256:1d7584a4bb2a35aabf3350455791be436025dc4440a969c3f1924b1d3771e9ae	2026-08-19T08:36:52.315994103Z	running	2026-08-19T08:36:53.886862097Z
